arquivo,classe,status,refs_externas,refs_no_bloco,loc,quarantine_confidence
app/Services/Ai/AutonomousEvolution/AtlasLoopObraBridgeService.php,AtlasLoopObraBridgeService,VIVO-TRANSITIVO,0,2,683,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopObraClusterCandidate.php,AtlasLoopObraClusterCandidate,VIVO-TRANSITIVO,0,2,148,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopObraDecompositionPlanner.php,AtlasLoopObraDecompositionPlanner,VIVO-TRANSITIVO,0,1,103,
app/Services/Ai/AutonomousEvolution/AtlasLoopObraExecutionAdapter.php,AtlasLoopObraExecutionAdapter,VIVO-TRANSITIVO,0,3,1231,
app/Services/Ai/AutonomousEvolution/Support/AtlasLoopObraGitWorktreeProbe.php,AtlasLoopObraGitWorktreeProbe,VIVO-TRANSITIVO,0,1,52,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopObraPlanValidator.php,AtlasLoopObraPlanValidator,VIVO-TRANSITIVO,0,3,422,
app/Services/Ai/AutonomousEvolution/Support/AtlasLoopObraPlanningProviderInvoker.php,AtlasLoopObraPlanningProviderInvoker,VIVO-TRANSITIVO,0,1,73,
app/Services/Ai/AutonomousEvolution/AtlasLoopObservabilityDigest.php,AtlasLoopObservabilityDigest,VIVO-TRANSITIVO,0,1,81,
app/Services/Ai/AutonomousEvolution/Quaternity/LoopIntentDrift/AtlasLoopOperatorIntentDriftDetector.php,AtlasLoopOperatorIntentDriftDetector,ORFAO,0,0,150,high
app/Services/Ai/AutonomousEvolution/Quaternity/LoopIntentDrift/AtlasLoopOperatorIntentDriftFact.php,AtlasLoopOperatorIntentDriftFact,ORFAO,0,2,48,high
app/Services/Ai/AutonomousEvolution/Quaternity/IntentIngest/AtlasLoopOperatorIntentFactExtractor.php,AtlasLoopOperatorIntentFactExtractor,ORFAO,0,0,148,high
app/Services/Ai/AutonomousEvolution/Quaternity/IntentIngest/AtlasLoopOperatorIntentReceiptLedger.php,AtlasLoopOperatorIntentReceiptLedger,ORFAO,0,0,109,high
app/Services/Ai/AutonomousEvolution/Quaternity/IntentIngest/AtlasLoopOperatorIntentSchemaRegistry.php,AtlasLoopOperatorIntentSchemaRegistry,VIVO-EXTERNO,1,0,132,
app/Services/Ai/AutonomousEvolution/Quaternity/LoopIntentDrift/AtlasLoopOperatorIntentSource.php,AtlasLoopOperatorIntentSource,VIVO-EXTERNO,1,1,17,
app/Services/Ai/AutonomousEvolution/Quaternity/IntentIngest/AtlasLoopOperatorIntentStreamReader.php,AtlasLoopOperatorIntentStreamReader,VIVO-EXTERNO,1,1,116,
app/Services/Ai/AutonomousEvolution/AtlasLoopOperatorReviewMobilePublisher.php,AtlasLoopOperatorReviewMobilePublisher,VIVO-EXTERNO,1,0,186,
app/Services/Ai/AutonomousEvolution/AtlasLoopOperatorReviewQueueService.php,AtlasLoopOperatorReviewQueueService,VIVO-TRANSITIVO,0,3,215,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopOriginationBuilder.php,AtlasLoopOriginationBuilder,VIVO-TRANSITIVO,0,2,142,
app/Services/Ai/AutonomousEvolution/AtlasLoopOriginationDeliveryBridge.php,AtlasLoopOriginationDeliveryBridge,VIVO-EXTERNO,1,2,90,
app/Services/Ai/AutonomousEvolution/AtlasLoopOriginationOutcomeRecorder.php,AtlasLoopOriginationOutcomeRecorder,VIVO-TRANSITIVO,0,2,141,
app/Services/Ai/AutonomousEvolution/AtlasLoopOriginationPipeline.php,AtlasLoopOriginationPipeline,VIVO-EXTERNO,4,2,862,
app/Services/Ai/AutonomousEvolution/AtlasLoopOriginationProducer.php,AtlasLoopOriginationProducer,VIVO-TRANSITIVO,0,3,170,
app/Services/Ai/AutonomousEvolution/AtlasLoopOrphanWiringExecutionAdapter.php,AtlasLoopOrphanWiringExecutionAdapter,VIVO-TRANSITIVO,0,3,97,
app/Services/Ai/AutonomousEvolution/AtlasLoopOrphanWiringRouteHandler.php,AtlasLoopOrphanWiringRouteHandler,VIVO-TRANSITIVO,0,1,66,
app/Services/Ai/AutonomousEvolution/SelfModel/Corpus/AtlasLoopOutcomeCorpusBuilder.php,AtlasLoopOutcomeCorpusBuilder,ORFAO,0,0,102,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopParkEscalation.php,AtlasLoopParkEscalation,VIVO-TRANSITIVO,0,1,119,
app/Services/Ai/AutonomousEvolution/Pattern/AtlasLoopPatternChampionGate.php,AtlasLoopPatternChampionGate,VIVO-TRANSITIVO,0,2,197,
app/Services/Ai/AutonomousEvolution/Pattern/AtlasLoopPatternLearningLedger.php,AtlasLoopPatternLearningLedger,VIVO-EXTERNO,1,1,162,
app/Services/Ai/AutonomousEvolution/Pattern/AtlasLoopPatternRegistry.php,AtlasLoopPatternRegistry,VIVO-TRANSITIVO,0,3,331,
app/Services/Ai/AutonomousEvolution/Pattern/AtlasLoopPatternSelector.php,AtlasLoopPatternSelector,VIVO-TRANSITIVO,0,1,222,
app/Services/Ai/AutonomousEvolution/Pattern/AtlasLoopPatternSpec.php,AtlasLoopPatternSpec,VIVO-TRANSITIVO,0,4,399,
app/Services/Ai/AutonomousEvolution/Permissions/AtlasLoopPermissionDeniedException.php,AtlasLoopPermissionDeniedException,VIVO-TRANSITIVO,0,1,30,
app/Services/Ai/AutonomousEvolution/Permissions/AtlasLoopPermissionLevel.php,AtlasLoopPermissionLevel,VIVO-TRANSITIVO,0,2,34,
app/Services/Ai/AutonomousEvolution/Permissions/AtlasLoopPermissionLevelEnforcer.php,AtlasLoopPermissionLevelEnforcer,VIVO-EXTERNO,1,1,97,
app/Services/Ai/AutonomousEvolution/Permissions/AtlasLoopPermissionLevelReceiptLedger.php,AtlasLoopPermissionLevelReceiptLedger,ORFAO,0,0,75,high
app/Services/Ai/AutonomousEvolution/Permissions/AtlasLoopPermissionLevelRegistry.php,AtlasLoopPermissionLevelRegistry,VIVO-TRANSITIVO,0,2,75,
app/Services/Ai/AutonomousEvolution/Permissions/AtlasLoopPermissionReceipt.php,AtlasLoopPermissionReceipt,ORFAO,0,1,55,high
app/Services/Ai/AutonomousEvolution/LiveCycle/FactPassing/AtlasLoopPhaseBoundaryFactDriftDetector.php,AtlasLoopPhaseBoundaryFactDriftDetector,ORFAO,0,0,127,high
app/Services/Ai/AutonomousEvolution/LiveCycle/FactPassing/AtlasLoopPhaseBoundaryFactReceiptLedger.php,AtlasLoopPhaseBoundaryFactReceiptLedger,ORFAO,0,1,101,high
app/Services/Ai/AutonomousEvolution/LiveCycle/FactPassing/AtlasLoopPhaseBoundaryFactSchemaRegistry.php,AtlasLoopPhaseBoundaryFactSchemaRegistry,ORFAO,0,1,98,high
app/Services/Ai/AutonomousEvolution/LiveCycle/FactPassing/AtlasLoopPhaseBoundaryFactValidationResult.php,AtlasLoopPhaseBoundaryFactValidationResult,ORFAO,0,1,21,high
app/Services/Ai/AutonomousEvolution/LiveCycle/FactPassing/AtlasLoopPhaseBoundaryFactValidator.php,AtlasLoopPhaseBoundaryFactValidator,ORFAO,0,1,91,high
app/Services/Ai/AutonomousEvolution/Campaign/AtlasLoopPipelineDrift.php,AtlasLoopPipelineDrift,VIVO-TRANSITIVO,0,2,132,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopPlanReadinessGate.php,AtlasLoopPlanReadinessGate,VIVO-TRANSITIVO,0,2,454,
app/Services/Ai/AutonomousEvolution/Coherence/AtlasLoopPostEditCoherenceReceiptLedger.php,AtlasLoopPostEditCoherenceReceiptLedger,ORFAO,0,0,95,high
app/Services/Ai/AutonomousEvolution/Coherence/AtlasLoopPostEditCoherenceScanner.php,AtlasLoopPostEditCoherenceScanner,ORFAO,0,0,269,high
app/Services/Ai/AutonomousEvolution/Coherence/AtlasLoopPostEditOrphanedTestDetector.php,AtlasLoopPostEditOrphanedTestDetector,ORFAO,0,0,127,high
app/Services/Ai/AutonomousEvolution/Metrics/AtlasLoopPrimitiveArmedRatio.php,AtlasLoopPrimitiveArmedRatio,ORFAO,0,0,213,high
app/Services/Ai/AutonomousEvolution/Resilience/AtlasLoopProcessTopologyProbe.php,AtlasLoopProcessTopologyProbe,ORFAO,0,1,211,high
app/Services/Ai/AutonomousEvolution/AtlasLoopProjectionEngine.php,AtlasLoopProjectionEngine,VIVO-TRANSITIVO,0,5,251,
app/Services/Ai/AutonomousEvolution/AtlasLoopProjectionMemoryRecall.php,AtlasLoopProjectionMemoryRecall,ORFAO,0,0,216,high
app/Services/Ai/AutonomousEvolution/AtlasLoopProjectionObligationContracts.php,AtlasLoopProjectionObligationContracts,VIVO-TRANSITIVO,0,2,88,
app/Services/Ai/AutonomousEvolution/AtlasLoopProjectionOutcomeLedger.php,AtlasLoopProjectionOutcomeLedger,VIVO-EXTERNO,1,3,109,
app/Services/Ai/AutonomousEvolution/AtlasLoopProposalDiffReconstructor.php,AtlasLoopProposalDiffReconstructor,VIVO-EXTERNO,1,2,71,
app/Services/Ai/AutonomousEvolution/AtlasLoopProposalMaterializer.php,AtlasLoopProposalMaterializer,VIVO-TRANSITIVO,0,5,404,
app/Services/Ai/AutonomousEvolution/AtlasLoopProposalOutOfProcessVerifier.php,AtlasLoopProposalOutOfProcessVerifier,VIVO-EXTERNO,1,0,452,
app/Services/Ai/AutonomousEvolution/AtlasLoopProposalPromotionGate.php,AtlasLoopProposalPromotionGate,VIVO-EXTERNO,1,4,391,
app/Services/Ai/AutonomousEvolution/AtlasLoopProposalReverser.php,AtlasLoopProposalReverser,ORFAO,0,0,157,high
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderCircuitBreaker.php,AtlasLoopProviderCircuitBreaker,VIVO-TRANSITIVO,0,4,121,
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderContextOptimizer.php,AtlasLoopProviderContextOptimizer,VIVO-EXTERNO,1,1,513,
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderEditApplier.php,AtlasLoopProviderEditApplier,ORFAO,0,0,245,high
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderEffortPolicy.php,AtlasLoopProviderEffortPolicy,VIVO-EXTERNO,1,2,86,
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderHealthProbe.php,AtlasLoopProviderHealthProbe,VIVO-TRANSITIVO,0,2,185,
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderRollbackPolicy.php,AtlasLoopProviderRollbackPolicy,ORFAO,0,0,296,high
app/Services/Ai/AutonomousEvolution/AtlasLoopProviderRouter.php,AtlasLoopProviderRouter,VIVO-TRANSITIVO,0,3,77,
app/Services/Ai/AutonomousEvolution/Observability/AtlasLoopProxyDriftFactDetector.php,AtlasLoopProxyDriftFactDetector,ORFAO,0,0,190,high
app/Services/Ai/AutonomousEvolution/AtlasLoopQualityGrader.php,AtlasLoopQualityGrader,VIVO-TRANSITIVO,0,5,230,
app/Services/Ai/AutonomousEvolution/Quaternity/Receipts/AtlasLoopQuaternityCycleReceiptComposer.php,AtlasLoopQuaternityCycleReceiptComposer,ORFAO,0,1,91,high
app/Services/Ai/AutonomousEvolution/Quaternity/Receipts/AtlasLoopQuaternityCycleReceiptLedger.php,AtlasLoopQuaternityCycleReceiptLedger,ORFAO,0,0,116,high
app/Services/Ai/AutonomousEvolution/Observability/AtlasLoopQueueDryingAlarmDetector.php,AtlasLoopQueueDryingAlarmDetector,ORFAO,0,0,251,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopQueueRefiller.php,AtlasLoopQueueRefiller,VIVO-EXTERNO,1,9,1831,
app/Services/Ai/AutonomousEvolution/AtlasLoopRealWorkScorecardService.php,AtlasLoopRealWorkScorecardService,VIVO-TRANSITIVO,0,2,757,
app/Services/Ai/AutonomousEvolution/Recovery/AtlasLoopReceiptReplayer.php,AtlasLoopReceiptReplayer,VIVO-EXTERNO,1,1,129,
app/Services/Ai/AutonomousEvolution/AtlasLoopRecursiveSelfImprovementGate.php,AtlasLoopRecursiveSelfImprovementGate,VIVO-EXTERNO,1,0,80,
app/Services/Ai/AutonomousEvolution/AtlasLoopRedReasonGate.php,AtlasLoopRedReasonGate,VIVO-TRANSITIVO,0,1,103,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopRefactorObjectiveSynthesizer.php,AtlasLoopRefactorObjectiveSynthesizer,VIVO-EXTERNO,1,4,233,
app/Services/Ai/AutonomousEvolution/AtlasLoopRefactorObraL410ProofService.php,AtlasLoopRefactorObraL410ProofService,VIVO-TRANSITIVO,0,1,189,
app/Services/Ai/AutonomousEvolution/Discovery/Supply/AtlasLoopRefillerCoveragePortfolioGate.php,AtlasLoopRefillerCoveragePortfolioGate,VIVO-TRANSITIVO,0,1,86,
app/Services/Ai/AutonomousEvolution/Discovery/Supply/AtlasLoopRefillerOrphanWiringPacketBuilder.php,AtlasLoopRefillerOrphanWiringPacketBuilder,VIVO-TRANSITIVO,0,1,125,
app/Services/Ai/AutonomousEvolution/Discovery/Supply/AtlasLoopRefillerPayloadNormalizer.php,AtlasLoopRefillerPayloadNormalizer,VIVO-EXTERNO,2,2,55,
app/Services/Ai/AutonomousEvolution/Consolidation/AtlasLoopRefillerPort.php,AtlasLoopRefillerPort,VIVO-EXTERNO,1,2,22,
app/Services/Ai/AutonomousEvolution/Consolidation/AtlasLoopRefillerPriorityDecider.php,AtlasLoopRefillerPriorityDecider,VIVO-TRANSITIVO,0,1,124,
app/Services/Ai/AutonomousEvolution/Consolidation/AtlasLoopRefillerRootCollaborators.php,AtlasLoopRefillerRootCollaborators,VIVO-EXTERNO,1,0,25,
app/Services/Ai/AutonomousEvolution/Consolidation/AtlasLoopRefillerSupplyLaneContract.php,AtlasLoopRefillerSupplyLaneContract,ORFAO,0,0,22,high
app/Services/Ai/AutonomousEvolution/Consolidation/AtlasLoopRefillerSupplyLaneCoordinator.php,AtlasLoopRefillerSupplyLaneCoordinator,VIVO-EXTERNO,3,3,533,
app/Services/Ai/AutonomousEvolution/Discovery/Supply/AtlasLoopRefillerSupplySpecPathResolver.php,AtlasLoopRefillerSupplySpecPathResolver,VIVO-TRANSITIVO,0,1,46,
app/Services/Ai/AutonomousEvolution/Discovery/Supply/AtlasLoopRefillerTaskClassifier.php,AtlasLoopRefillerTaskClassifier,VIVO-TRANSITIVO,0,1,78,
app/Services/Ai/AutonomousEvolution/AtlasLoopRefusalCriticPanel.php,AtlasLoopRefusalCriticPanel,VIVO-EXTERNO,1,1,156,
app/Services/Ai/AutonomousEvolution/AtlasLoopRegressionSentinel.php,AtlasLoopRegressionSentinel,ORFAO,0,1,129,high
app/Services/Ai/AutonomousEvolution/AtlasLoopRegressionWatcher.php,AtlasLoopRegressionWatcher,ORFAO,0,0,191,high
app/Services/Ai/AutonomousEvolution/AtlasLoopRejectionDimensionRouter.php,AtlasLoopRejectionDimensionRouter,VIVO-TRANSITIVO,0,1,73,
app/Services/Ai/AutonomousEvolution/Sentinels/AtlasLoopReplenisherDocGapOracleCoverageSentinel.php,AtlasLoopReplenisherDocGapOracleCoverageSentinel,VIVO-EXTERNO,1,1,84,
app/Services/Ai/AutonomousEvolution/Sentinels/AtlasLoopReplenisherSiblingRoleCoherenceSentinel.php,AtlasLoopReplenisherSiblingRoleCoherenceSentinel,VIVO-EXTERNO,1,1,147,
app/Services/Ai/AutonomousEvolution/RepoWide/AtlasLoopRepoWideCallerResolver.php,AtlasLoopRepoWideCallerResolver,ORFAO,0,1,100,high
app/Services/Ai/AutonomousEvolution/RepoWide/AtlasLoopRepoWideConsumersProvider.php,AtlasLoopRepoWideConsumersProvider,ORFAO,0,0,212,high
app/Services/Ai/AutonomousEvolution/AtlasLoopResearchContract.php,AtlasLoopResearchContract,ORFAO,0,1,138,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopResearchOriginator.php,AtlasLoopResearchOriginator,VIVO-TRANSITIVO,0,1,98,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopResearchTopicDeriver.php,AtlasLoopResearchTopicDeriver,VIVO-TRANSITIVO,0,1,100,
app/Services/Ai/AutonomousEvolution/Resilience/AtlasLoopResilienceReceiptLedger.php,AtlasLoopResilienceReceiptLedger,ORFAO,0,0,211,high
app/Services/Ai/AutonomousEvolution/AtlasLoopResourceGate.php,AtlasLoopResourceGate,VIVO-TRANSITIVO,0,3,241,
app/Services/Ai/AutonomousEvolution/Recovery/AtlasLoopRestoreVerificationResult.php,AtlasLoopRestoreVerificationResult,ORFAO,0,1,38,high
app/Services/Ai/AutonomousEvolution/Recovery/AtlasLoopRestoreVerifier.php,AtlasLoopRestoreVerifier,ORFAO,0,1,136,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopRubricComplianceGate.php,AtlasLoopRubricComplianceGate,ORFAO,0,0,100,high
app/Services/Ai/AutonomousEvolution/Persistence/AtlasLoopRunPersister.php,AtlasLoopRunPersister,VIVO-TRANSITIVO,0,1,121,
app/Services/Ai/AutonomousEvolution/AtlasLoopScenarioProviderPortfolio.php,AtlasLoopScenarioProviderPortfolio,VIVO-EXTERNO,1,0,110,
app/Services/Ai/AutonomousEvolution/Migration/Runner/AtlasLoopSchemaMigrationDryRunReporter.php,AtlasLoopSchemaMigrationDryRunReporter,ORFAO,0,0,201,high
app/Services/Ai/AutonomousEvolution/Migration/Runner/AtlasLoopSchemaMigrationExecutableRunner.php,AtlasLoopSchemaMigrationExecutableRunner,ORFAO,0,0,245,high
app/Services/Ai/AutonomousEvolution/Migration/Runner/AtlasLoopSchemaMigrationExecutionReceiptLedger.php,AtlasLoopSchemaMigrationExecutionReceiptLedger,ORFAO,0,0,100,high
app/Services/Ai/AutonomousEvolution/Migration/AtlasLoopSchemaMigrationReceiptLedger.php,AtlasLoopSchemaMigrationReceiptLedger,ORFAO,0,0,178,high
app/Services/Ai/AutonomousEvolution/Migration/AtlasLoopSchemaMigrationRegistry.php,AtlasLoopSchemaMigrationRegistry,ORFAO,0,1,148,high
app/Services/Ai/AutonomousEvolution/Migration/Runner/AtlasLoopSchemaMigrationRollback.php,AtlasLoopSchemaMigrationRollback,ORFAO,0,0,159,high
app/Services/Ai/AutonomousEvolution/Migration/AtlasLoopSchemaMigrationRunner.php,AtlasLoopSchemaMigrationRunner,ORFAO,0,0,157,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopScopeComprehensionModel.php,AtlasLoopScopeComprehensionModel,VIVO-EXTERNO,7,17,182,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopScopeComprehensionModelBuilder.php,AtlasLoopScopeComprehensionModelBuilder,VIVO-EXTERNO,4,5,638,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopScopeComprehensionQuery.php,AtlasLoopScopeComprehensionQuery,VIVO-EXTERNO,2,3,403,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopScopeComprehensionReadModel.php,AtlasLoopScopeComprehensionReadModel,VIVO-TRANSITIVO,0,1,148,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopSelfImprovementObjectiveBuilder.php,AtlasLoopSelfImprovementObjectiveBuilder,VIVO-TRANSITIVO,0,1,81,
app/Services/Ai/AutonomousEvolution/SelfMod/AtlasLoopSelfModEditClassifier.php,AtlasLoopSelfModEditClassifier,ORFAO,0,1,327,high
app/Services/Ai/AutonomousEvolution/SelfMod/AtlasLoopSelfModInvariantSurvivalChecker.php,AtlasLoopSelfModInvariantSurvivalChecker,ORFAO,0,0,297,high
app/Services/Ai/AutonomousEvolution/SelfMod/AtlasLoopSelfModProofReceiptLedger.php,AtlasLoopSelfModProofReceiptLedger,ORFAO,0,0,205,high
app/Services/Ai/AutonomousEvolution/SelfModel/Training/AtlasLoopSelfModelTrainingPlanComposer.php,AtlasLoopSelfModelTrainingPlanComposer,ORFAO,0,0,62,high
app/Services/Ai/AutonomousEvolution/AtlasLoopSemanticImplementationCertifier.php,AtlasLoopSemanticImplementationCertifier,VIVO-EXTERNO,1,6,1115,
app/Services/Ai/AutonomousEvolution/Sentinels/AtlasLoopServedQueueInspectorSweepSentinel.php,AtlasLoopServedQueueInspectorSweepSentinel,VIVO-EXTERNO,1,1,68,
app/Services/Ai/AutonomousEvolution/Sentinels/AtlasLoopServingQueueDiskConformanceSentinel.php,AtlasLoopServingQueueDiskConformanceSentinel,VIVO-EXTERNO,1,1,82,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopSiblingTestResolver.php,AtlasLoopSiblingTestResolver,VIVO-EXTERNO,2,8,207,
app/Services/Ai/AutonomousEvolution/Verify/AtlasLoopSignalAnalyzer.php,AtlasLoopSignalAnalyzer,VIVO-EXTERNO,1,15,674,
app/Services/Ai/AutonomousEvolution/Twin/AtlasLoopSimulableTwinOrchestrator.php,AtlasLoopSimulableTwinOrchestrator,ORFAO,0,1,246,high
app/Services/Ai/AutonomousEvolution/Simulation/AtlasLoopSimulationDryRunner.php,AtlasLoopSimulationDryRunner,ORFAO,0,1,64,high
app/Services/Ai/AutonomousEvolution/Simulation/AtlasLoopSimulationReceiptLedger.php,AtlasLoopSimulationReceiptLedger,ORFAO,0,0,121,high
app/Services/Ai/AutonomousEvolution/Simulation/AtlasLoopSimulationSandboxBuilder.php,AtlasLoopSimulationSandboxBuilder,ORFAO,0,0,170,high
app/Services/Ai/AutonomousEvolution/Retention/AtlasLoopSnapshotRetentionGc.php,AtlasLoopSnapshotRetentionGc,ORFAO,0,1,84,high
app/Services/Ai/AutonomousEvolution/Retention/AtlasLoopSnapshotRetentionPolicy.php,AtlasLoopSnapshotRetentionPolicy,ORFAO,0,1,99,high
app/Services/Ai/AutonomousEvolution/AtlasLoopSoakReportService.php,AtlasLoopSoakReportService,ORFAO,0,0,521,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopSpecAmplificationGate.php,AtlasLoopSpecAmplificationGate,ORFAO,0,0,80,high
app/Services/Ai/AutonomousEvolution/Observability/AtlasLoopStagnationAlarmDetector.php,AtlasLoopStagnationAlarmDetector,ORFAO,0,0,175,high
app/Services/Ai/AutonomousEvolution/AtlasLoopStandaloneWorkspaceMaterializer.php,AtlasLoopStandaloneWorkspaceMaterializer,VIVO-TRANSITIVO,0,1,72,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopStateOfAtlasReader.php,AtlasLoopStateOfAtlasReader,VIVO-TRANSITIVO,0,1,219,
app/Services/Ai/AutonomousEvolution/Persistence/AtlasLoopStore.php,AtlasLoopStore,VIVO-EXTERNO,1,11,547,
app/Services/Ai/AutonomousEvolution/LiveCycle/Nesting/AtlasLoopSubCycleReceiptLedger.php,AtlasLoopSubCycleReceiptLedger,VIVO-EXTERNO,1,0,134,
app/Services/Ai/AutonomousEvolution/LiveCycle/Nesting/AtlasLoopSubCycleResultMerger.php,AtlasLoopSubCycleResultMerger,VIVO-EXTERNO,1,0,164,
app/Services/Ai/AutonomousEvolution/LiveCycle/Nesting/AtlasLoopSubCycleSpawner.php,AtlasLoopSubCycleSpawner,VIVO-EXTERNO,1,0,193,
app/Services/Ai/AutonomousEvolution/AtlasLoopSubstrateReceiptLedger.php,AtlasLoopSubstrateReceiptLedger,VIVO-EXTERNO,1,1,133,
app/Services/Ai/AutonomousEvolution/Metrics/AtlasLoopSupplyLaneGenuineYield.php,AtlasLoopSupplyLaneGenuineYield,ORFAO,0,0,303,high
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopSystemAxisService.php,AtlasLoopSystemAxisService,VIVO-TRANSITIVO,0,2,127,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopTargetDiscoveryService.php,AtlasLoopTargetDiscoveryService,VIVO-EXTERNO,1,2,835,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopTargetRepository.php,AtlasLoopTargetRepository,VIVO-EXTERNO,1,4,362,
app/Services/Ai/AutonomousEvolution/TaskClassDiscovery/AtlasLoopTaskClassMiner.php,AtlasLoopTaskClassMiner,ORFAO,0,0,114,high
app/Services/Ai/AutonomousEvolution/TaskClassDiscovery/AtlasLoopTaskClassMinerSupport.php,AtlasLoopTaskClassMinerSupport,ORFAO,0,1,181,high
app/Services/Ai/AutonomousEvolution/TaskClassDiscovery/AtlasLoopTaskClassRegistry.php,AtlasLoopTaskClassRegistry,VIVO-EXTERNO,1,1,176,
app/Services/Ai/AutonomousEvolution/TaskClassDiscovery/AtlasLoopTaskClassRegistryEntry.php,AtlasLoopTaskClassRegistryEntry,VIVO-TRANSITIVO,0,1,48,
app/Services/Ai/AutonomousEvolution/AtlasLoopTaskDecompositionAmplifier.php,AtlasLoopTaskDecompositionAmplifier,VIVO-EXTERNO,1,1,332,
app/Services/Ai/AutonomousEvolution/AtlasLoopTaskGrinder.php,AtlasLoopTaskGrinder,VIVO-TRANSITIVO,0,5,1265,
app/Services/Ai/AutonomousEvolution/AtlasLoopTaxa2DialOverlayService.php,AtlasLoopTaxa2DialOverlayService,VIVO-TRANSITIVO,0,1,414,
app/Services/Ai/AutonomousEvolution/Campaign/AtlasLoopTerritoryClimbDecider.php,AtlasLoopTerritoryClimbDecider,VIVO-TRANSITIVO,0,1,99,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopTestPresenceOracle.php,AtlasLoopTestPresenceOracle,VIVO-TRANSITIVO,0,1,85,
app/Services/Ai/AutonomousEvolution/Metrics/AtlasLoopThrashLossRate.php,AtlasLoopThrashLossRate,ORFAO,0,0,388,high
app/Services/Ai/AutonomousEvolution/AtlasLoopTierPromotionChainService.php,AtlasLoopTierPromotionChainService,VIVO-EXTERNO,2,0,240,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopTouchesAxesProducer.php,AtlasLoopTouchesAxesProducer,VIVO-TRANSITIVO,0,2,116,
app/Services/Ai/AutonomousEvolution/SelfModel/Oracle/Domains/AtlasLoopTradingOutcomeOracle.php,AtlasLoopTradingOutcomeOracle,ORFAO,0,0,47,high
app/Services/Ai/AutonomousEvolution/AtlasLoopTransferGate.php,AtlasLoopTransferGate,VIVO-TRANSITIVO,0,1,68,
app/Services/Ai/AutonomousEvolution/AtlasLoopTransientDbException.php,AtlasLoopTransientDbException,VIVO-TRANSITIVO,0,2,17,
app/Services/Ai/AutonomousEvolution/Discovery/AtlasLoopTrustLadder.php,AtlasLoopTrustLadder,VIVO-TRANSITIVO,0,1,98,
app/Services/Ai/AutonomousEvolution/UnifiedReceipts/AtlasLoopUnifiedReceiptChain.php,AtlasLoopUnifiedReceiptChain,ORFAO,0,2,232,high
app/Services/Ai/AutonomousEvolution/UnifiedReceipts/AtlasLoopUnifiedReceiptChainNode.php,AtlasLoopUnifiedReceiptChainNode,ORFAO,0,2,68,high
app/Services/Ai/AutonomousEvolution/UnifiedReceipts/AtlasLoopUnifiedReceiptExportManifest.php,AtlasLoopUnifiedReceiptExportManifest,ORFAO,0,1,45,high
app/Services/Ai/AutonomousEvolution/UnifiedReceipts/AtlasLoopUnifiedReceiptExporter.php,AtlasLoopUnifiedReceiptExporter,ORFAO,0,0,193,high
app/Services/Ai/AutonomousEvolution/UnifiedReceipts/AtlasLoopUnifiedReceiptVerificationReport.php,AtlasLoopUnifiedReceiptVerificationReport,ORFAO,0,1,53,high
app/Services/Ai/AutonomousEvolution/UnifiedReceipts/AtlasLoopUnifiedReceiptVerifier.php,AtlasLoopUnifiedReceiptVerifier,ORFAO,0,1,206,high
app/Services/Ai/AutonomousEvolution/AtlasLoopUnusedImportWorkType.php,AtlasLoopUnusedImportWorkType,VIVO-TRANSITIVO,0,2,139,
app/Services/Ai/AutonomousEvolution/AtlasLoopUtilityGradeService.php,AtlasLoopUtilityGradeService,VIVO-TRANSITIVO,0,6,585,
app/Services/Ai/AutonomousEvolution/V2/AtlasLoopV2AuditJournal.php,AtlasLoopV2AuditJournal,ORFAO,0,3,172,high
